OutsideWork,030704,VincentChen,754,2020-04-24,14:00:00,哈囉,台北
OffWork,030704,VincentChen,754,2020-04-24,15:24:36,None,None
OffWork,030704,VincentChen,754,2020-04-24,15:32:21,None,None
OutsideWork,030704,VincentChen,754,2020-04-23,19:00:00,dfgsf,sdfg
OffWork,030704,VincentChen,754,2020-04-24,15:37:26,None,None
